67   ,原著的奇葩和浪漫大半消失，乱哄哄，但最初三分之一还是给了我一些惊喜，作为国产灾难片可以及格，为鼓励甚至可以上四星。地下城黑市的三秒呈现我注意到两组男女互动，一是浪女憨男，一是悍女浪男，太陈旧了，太小品了，太低能了，在最该舒张人性的所谓黑市区依然是这副看饱了春晚的蠢相，中国人的压抑到底是有多深重，千年集权统治，真是不寒而栗。卡车里那段女音更可怕，那种把成人当儿童的嘴脸，以及所有角色的一切充公却依然充实的精神状态，都很熟悉，虽说高压环境令人类文明倒退到中国标准是可能的，但回想国外电影表现此类高压集权环境下，角色对自由的自然向往，本片是完全没有的，所有中国人都仍然是一幅不想挣脱框架、最多在框架内变通的顺民嘴脸。主角的脱轨行为只能算撒娇作死，和自由没有一毛钱关系，和围着家长转的乖宝宝没有本质区别。
68   ,"三星是鼓励国产分，最直观的感受是看完第一遍之后没有二刷的想法。
首先我觉得角色塑造得不讨喜，男主角无法让我产生认同，像个任性的小孩子，没有大局观。他和救援队之间的电车难题矛盾轻描淡写地忽略了。
第二是影片对于摆脱麻烦困境的过程太省略了，只有开头出现麻烦，然后就到结果让你知道摆脱了麻烦，中间的过程我不知道是怎么样的，如此一来就没了紧张感，成了流水账叙事。
还有，演讲光靠煽情讲道理而不讲救援计划，嘴炮拯救世界，实在是很难接受。"
69   ,《流浪地球》看完了。不差，但我看得不够爽。虽然是科幻，但是不新，只有科技是进步的，人类生存方式、社会形态、社会心理没有变化，家庭和国家也还是最传统的那种。当然，作为春节档合家欢电影，这么拍我是可以理解的，那种不太会为之兴奋的理解。
70   ,真的是国产科幻片里前所未有的级别了，可以说是太空版的《红海行动》，不论是优点还是缺点，都完全是想象中刘慈欣小说拍成电影时该有的感觉。吴京这把还真的不战狼，战狼魂都传给儿子了，不过他和屈楚萧又不太父子，更像是什么养成系gay couple……
71   ,地球最后的战狼？这片含京量有点高啊。
72   ,超乎预想的太多。这的确是一部意义非同寻常的作品，剧本和特效都足够踏实，满满的人文主义关怀让它有了与美国大片截然不同的气质。还有瑕疵，但在其相对华语电影工业和类型高度的巨大飞跃前，这些都不值一提。冰雪覆盖的巨大建筑物、赛博朋克的地下城、“流浪地球计划”的故事构想，这些震撼感官的部分也指向国产科幻片逐渐明晰的未来。
73   ,"我是很客观的评分的，编剧部分有很大的问题，这个问题就是这里面主人公面对所有的困难和挑战而采取的行动，不靠外部情势的改变和机遇，不靠主人公由于遭遇而转变了视角，全靠“突然想到了”，影片后半段感觉被人绑住硬噎进去一个馒头，不知道怎么回事地球就在无数个偶然的“突然想到”中被拯救了，让这里面所有人的“抉择”都轻飘飘的，里面大多数人死的都不是因为他人的决定，而是意外，为了营造末世感尸体遍地却不让人有触动，说到底，是电影没有真的思考和人文关怀，空有个“必须拯救人类”的空话，却不知道人到底为何物。及格的电影吧，还基本能看得下去。
（很多人去给豆瓣的app打1星，认为只能看过电影才能打分，好吧，我看过的，现在3星改1星，为你们热爱的，想要以任何手段捍卫的这部电影，献上我庄重的1星）"
74   ,流浪地球这个科幻设定非常浪漫，但执行起来却有点网飞网大的感觉。人物多且不深入，主线基本就是一场没规划的救援。导演既想做的温情，又想做一点悬疑，但两头落空。其实，这个设定可挖掘的地方很多，毕竟计划刚开始就要杀死一半的地球人，如何选择取舍其实非常艰难，之后的社会也更应该沉浸在悲伤和自责中，而不仅仅是如今的猎奇和救援。只关注科学的那一面，而略过或简化人性的那一面，难道中国科幻的最高追求只能是爽片吗？
75   ,的确拍成了大片，production quality 还不错，然而三观严重不正：传统的家庭关系（以骂和顶撞为主），庸俗的台词，柔弱无用的女主，强调牺牲的集体主义精神。
76   ,《流浪地球》这部电影本身就像“点燃木星”计划，用视野范围内全部前端资源去推进难产的中国“硬”科幻。质素和内核都可以对标去年的《红海行动》，春节档票房冠军已是囊中之物。可以理解大刘为什么认可这部电影，它望向太空的眼光和极高的完成度是非常扎实的第一步。也可以想象广大观众将用迎接药神的热情去迎接科幻元年，毕竟这真的是一部为大年初一“量身定制”的大片。但它只是对科幻片做了一次认真而深入的文献综述，用《环太平洋》的国际框架去囊括《银翼杀手》（美学）《2001太空漫游》（元素）《星际穿越》（情感）《地心引力》《独立日》（情节）……罗列种种熟稔的科幻母题，但没有给出足够有价值的表达。而在整体趋向灾难片的态势下，对情感的渲染是相当聒噪和失败的。所以来势汹汹的太空战狼，其实只是一个被寄予厚望的组装的健壮婴儿。
77   ,倒也不是说有啥特大特显眼的问题，主要还是太没趣、太无聊、太简单、太狭小了，另外再多句嘴，以好莱坞式的工业制作与美学取向标准完成的这部开启所谓“中国科幻元年”之定义的作品，真的就值得我们自信和骄傲吗？
78   ,这分数我又叛逆了，本应三分是全给特效的。内核剧情看得我彷佛吃下大年初一第一口shi…科技进步成这样了为什么每个人还作得让我恨不得打爆他们的🐷头
79   ,"1. 出门遛个弯儿得穿戴半天，头盔裂了会被冻死。
2. 雪天开车不减速，各种侧滑习以为常。
3. 男主新人脸，亚裔，名叫【户口】，喜欢飙车。
4. 哥几个见着高楼能仰脖看半天，一脸震惊。
5. 系统语言是英文，政府大佬讲法文 。
6. 主推多元文化，一句不提美国。
7. 政府大佬面对危机的处理方式是【大伙都散了吧回家和老婆孩子呆会儿，good luck】
8. 由于距离某超大体量的巨物过近而被吸走了元气，老少爷们都挺忧虑的样子。
9. 一队人不远万里深入敌营一把火把那巨物给点了，老少爷们都挺高兴的样子。
10. 不缺能源，大火焰柱子说点就点，特亢奋。

科幻风格的加拿大主旋律献礼片，三星。"
80   ,女的在里面不是添麻烦就是不懂事，价值观反人类反文明反自然，文化艺术宗教一点没出现。计划经济的缩影，矿工区的“活着”。贾樟柯好多了相对比。评《流浪地球》
81   ,如果我是编剧的话，最后30分钟就设定成地球上的人一致要求空间站自我牺牲去救地球，然后空间站顺应地面要求，自我牺牲了，但最终地球还是没有被救成功。于是流浪地球计划和火种计划就都失败了，人类再见。
82   ,父亲们一定会喜欢的电影！为人父亲的人生理想被表现得彻彻底底：1说什么都是对的；2不带孩子还能天天教训孩子：3临死前也能教育孩子。（后半段煽情点太多了，都麻木了）
83   ,到五棵松耀莱影城的杜比厅大银幕上看了这部开创中国硬科幻电影元年的娱乐佳作，不错！几年前就看过刘慈欣的大作《三体》，深知把他的科幻世界搬上银幕的巨大难度，年轻的导演郭帆和王红卫剧本策划带领的编剧团队干得漂亮，值得观众用40亿以上的票房来支持它，鼓励它！好的文化艺术片不容易拍，好的通俗娱乐电影同样需要不凡的艺术才华、技巧和能力，加上巨额的资金投入、高科技视听制作，难度更大。春节假期中，在柏林电影节上斩获奖项和好评的《地久天长》、《恐龙蛋》、《一秒钟》等文艺片和在国内市场上获得票房冠亚军的本片及《疯狂的外星人》等娱乐类型片的主创，许多都是电影学院的各专业毕业生，祝贺他们的成功，母校因他们而骄傲！以前给《战狼2》我打过五颗星，这次也一样。
84   ,这台词这人物设定看得我直翻白眼尴尬症都要犯了 简直浪费大制作
85   ,嘿嘿，霍金牛顿老爷子在世看到吴京哥哥的流浪地球，会气死
86   ,建议大家放低预期去看，好，但并没有吹的那么开天辟地的好。特效确实没话说，开头十几分钟快节奏剪辑交代设定背景，加上我们熟悉的北京，上海，杭州等大城市被冰雪覆盖的荒凉震撼场面确实让人忍不住想打5星，可惜后半段越来越主旋律和刻意的煽情，使每一个阅片量多一点的观众几乎都能猜到最后的结局，这让一切开始变得冗长和乏味，影片观影完毕后，留给观众哲思和探讨的余味很少，影片应该更深挖人工智能的背叛，人类对宇宙未知探索那种恐惧和好奇心并存的心里，而不是把全部精力都用在众志成城拯救地球这条单一的政治正确主线上。
